MA_Fast,MA_Slow,Final_Balance,Total_Trades,Win_Trades,Loss_Trades,Is_MC,Net_Profit,Win_Rate_%,Status
13,15,0.0,46,8,38,1.0,-100.0,17.391304347826086,MARGIN CALL ($0)
13,14,0.0,44,8,36,1.0,-100.0,18.181818181818183,MARGIN CALL ($0)
3,21,0.0,25,5,20,1.0,-100.0,20.0,MARGIN CALL ($0)
3,20,0.0,26,5,21,1.0,-100.0,19.230769230769234,MARGIN CALL ($0)
3,19,0.0,19,3,16,1.0,-100.0,15.789473684210526,MARGIN CALL ($0)
3,18,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
3,17,0.0,19,3,16,1.0,-100.0,15.789473684210526,MARGIN CALL ($0)
3,16,0.0,19,3,16,1.0,-100.0,15.789473684210526,MARGIN CALL ($0)
3,15,0.0,19,3,16,1.0,-100.0,15.789473684210526,MARGIN CALL ($0)
3,14,0.0,19,3,16,1.0,-100.0,15.789473684210526,MARGIN CALL ($0)
3,13,0.0,19,3,16,1.0,-100.0,15.789473684210526,MARGIN CALL ($0)
3,12,0.0,19,3,16,1.0,-100.0,15.789473684210526,MARGIN CALL ($0)
3,11,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
3,10,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
3,9,0.0,21,3,18,1.0,-100.0,14.285714285714285,MARGIN CALL ($0)
13,32,0.0,31,6,25,1.0,-100.0,19.35483870967742,MARGIN CALL ($0)
13,31,0.0,31,6,25,1.0,-100.0,19.35483870967742,MARGIN CALL ($0)
13,30,0.0,30,6,24,1.0,-100.0,20.0,MARGIN CALL ($0)
13,50,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,49,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,48,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,47,0.0,10,1,9,1.0,-100.0,10.0,MARGIN CALL ($0)
13,46,0.0,27,6,21,1.0,-100.0,22.22222222222222,MARGIN CALL ($0)
13,45,0.0,28,6,22,1.0,-100.0,21.428571428571427,MARGIN CALL ($0)
13,44,0.0,26,6,20,1.0,-100.0,23.076923076923077,MARGIN CALL ($0)
13,43,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,42,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,41,0.0,13,1,12,1.0,-100.0,7.6923076923076925,MARGIN CALL ($0)
13,40,0.0,15,1,14,1.0,-100.0,6.666666666666667,MARGIN CALL ($0)
13,39,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,33,0.0,29,5,24,1.0,-100.0,17.24137931034483,MARGIN CALL ($0)
3,24,0.0,25,5,20,1.0,-100.0,20.0,MARGIN CALL ($0)
3,23,0.0,25,5,20,1.0,-100.0,20.0,MARGIN CALL ($0)
3,22,0.0,25,5,20,1.0,-100.0,20.0,MARGIN CALL ($0)
13,66,0.0,12,3,9,1.0,-100.0,25.0,MARGIN CALL ($0)
13,65,0.0,24,6,18,1.0,-100.0,25.0,MARGIN CALL ($0)
13,64,0.0,24,6,18,1.0,-100.0,25.0,MARGIN CALL ($0)
13,63,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
13,62,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
13,61,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
13,60,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
13,59,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
13,58,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
13,57,0.0,26,6,20,1.0,-100.0,23.076923076923077,MARGIN CALL ($0)
13,56,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,55,0.0,24,5,19,1.0,-100.0,20.833333333333336,MARGIN CALL ($0)
13,54,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,53,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,52,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,51,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,82,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,81,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,80,0.0,11,1,10,1.0,-100.0,9.090909090909092,MARGIN CALL ($0)
13,79,0.0,10,1,9,1.0,-100.0,10.0,MARGIN CALL ($0)
13,78,0.0,10,1,9,1.0,-100.0,10.0,MARGIN CALL ($0)
13,77,0.0,10,1,9,1.0,-100.0,10.0,MARGIN CALL ($0)
13,76,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,75,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,74,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,73,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,72,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,71,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,70,0.0,15,1,14,1.0,-100.0,6.666666666666667,MARGIN CALL ($0)
13,69,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,68,0.0,14,1,13,1.0,-100.0,7.142857142857142,MARGIN CALL ($0)
13,67,0.0,13,3,10,1.0,-100.0,23.076923076923077,MARGIN CALL ($0)
13,98,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
13,97,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
13,96,0.0,26,6,20,1.0,-100.0,23.076923076923077,MARGIN CALL ($0)
13,95,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,94,0.0,24,6,18,1.0,-100.0,25.0,MARGIN CALL ($0)
13,93,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,92,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,91,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,90,0.0,25,7,18,1.0,-100.0,28.000000000000004,MARGIN CALL ($0)
13,89,0.0,23,6,17,1.0,-100.0,26.08695652173913,MARGIN CALL ($0)
13,88,0.0,23,6,17,1.0,-100.0,26.08695652173913,MARGIN CALL ($0)
13,87,0.0,23,6,17,1.0,-100.0,26.08695652173913,MARGIN CALL ($0)
13,86,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,85,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,84,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
13,83,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
14,15,0.0,42,7,35,1.0,-100.0,16.666666666666664,MARGIN CALL ($0)
14,14,0.0,39,7,32,1.0,-100.0,17.94871794871795,MARGIN CALL ($0)
14,13,0.0,45,8,37,1.0,-100.0,17.77777777777778,MARGIN CALL ($0)
14,12,0.0,21,3,18,1.0,-100.0,14.285714285714285,MARGIN CALL ($0)
14,11,0.0,20,3,17,1.0,-100.0,15.0,MARGIN CALL ($0)
14,10,0.0,22,3,19,1.0,-100.0,13.636363636363635,MARGIN CALL ($0)
14,9,0.0,19,1,18,1.0,-100.0,5.263157894736842,MARGIN CALL ($0)
14,8,0.0,19,1,18,1.0,-100.0,5.263157894736842,MARGIN CALL ($0)
14,7,0.0,20,1,19,1.0,-100.0,5.0,MARGIN CALL ($0)
14,6,0.0,19,1,18,1.0,-100.0,5.263157894736842,MARGIN CALL ($0)
14,5,0.0,14,0,14,1.0,-100.0,0.0,MARGIN CALL ($0)
14,4,0.0,37,8,29,1.0,-100.0,21.62162162162162,MARGIN CALL ($0)
14,3,0.0,2360,557,1803,1.0,-100.0,23.60169491525424,MARGIN CALL ($0)
14,1,0.0,102,16,86,1.0,-100.0,15.686274509803921,MARGIN CALL ($0)
13,100,0.0,27,6,21,1.0,-100.0,22.22222222222222,MARGIN CALL ($0)
13,99,0.0,25,6,19,1.0,-100.0,24.0,MARGIN CALL ($0)
14,31,0.0,24,3,21,1.0,-100.0,12.5,MARGIN CALL ($0)
14,30,0.0,26,5,21,1.0,-100.0,19.230769230769234,MARGIN CALL ($0)
14,29,0.0,28,6,22,1.0,-100.0,21.428571428571427,MARGIN CALL ($0)
14,28,0.0,27,6,21,1.0,-100.0,22.22222222222222,MARGIN CALL ($0)
14,27,0.0,22,3,19,1.0,-100.0,13.636363636363635,MARGIN CALL ($0)
14,26,0.0,29,5,24,1.0,-100.0,17.24137931034483,MARGIN CALL ($0)
14,25,0.0,34,6,28,1.0,-100.0,17.647058823529413,MARGIN CALL ($0)
14,24,0.0,44,8,36,1.0,-100.0,18.181818181818183,MARGIN CALL ($0)
14,23,0.0,28,5,23,1.0,-100.0,17.857142857142858,MARGIN CALL ($0)
14,22,0.0,46,9,37,1.0,-100.0,19.565217391304348,MARGIN CALL ($0)
14,21,0.0,775,146,629,1.0,-100.0,18.838709677419356,MARGIN CALL ($0)
14,20,0.0,641,124,517,1.0,-100.0,19.34477379095164,MARGIN CALL ($0)
14,19,0.0,260,50,210,1.0,-100.0,19.230769230769234,MARGIN CALL ($0)
14,18,0.0,39,7,32,1.0,-100.0,17.94871794871795,MARGIN CALL ($0)
14,17,0.0,45,9,36,1.0,-100.0,20.0,MARGIN CALL ($0)
14,16,0.0,46,8,38,1.0,-100.0,17.391304347826086,MARGIN CALL ($0)
14,47,0.0,10,1,9,1.0,-100.0,10.0,MARGIN CALL ($0)
14,46,0.0,23,3,20,1.0,-100.0,13.043478260869565,MARGIN CALL ($0)
14,45,0.0,23,3,20,1.0,-100.0,13.043478260869565,MARGIN CALL ($0)
14,44,0.0,22,3,19,1.0,-100.0,13.636363636363635,MARGIN CALL ($0)
