time,open,high,low,close,tick_volume,spread
2026-02-27 14:20:00,5228.679,5236.092,5227.331,5232.722,1156,0
2026-02-27 14:25:00,5232.674,5233.212,5224.741,5231.448,1221,0
2026-02-27 14:30:00,5231.352,5233.95,5218.203,5223.675,3276,0
2026-02-27 14:35:00,5223.582,5230.323,5217.401,5218.547,2507,0
2026-02-27 14:40:00,5218.625,5227.872,5213.709,5225.364,1770,0
2026-02-27 14:45:00,5225.126,5226.381,5215.881,5222.831,2418,0
2026-02-27 14:50:00,5222.799,5229.525,5222.799,5225.816,1873,0
2026-02-27 14:55:00,5225.532,5227.332,5222.112,5223.762,1462,0
2026-02-27 15:00:00,5223.838,5227.62,5219.753,5222.61,1649,0
2026-02-27 15:05:00,5222.696,5236.67,5221.689,5230.367,1865,0
2026-02-27 15:10:00,5230.45,5239.83,5230.45,5237.701,1400,0
2026-02-27 15:15:00,5237.967,5240.062,5220.244,5222.897,2262,0
2026-02-27 15:20:00,5222.799,5225.397,5215.982,5219.274,1843,0
2026-02-27 15:25:00,5219.167,5231.264,5214.693,5231.254,1515,0
2026-02-27 15:30:00,5231.178,5234.09,5227.82,5229.02,1390,0
2026-02-27 15:35:00,5229.106,5235.865,5226.946,5231.564,1189,0
2026-02-27 15:40:00,5231.536,5233.797,5228.515,5230.82,1003,0
2026-02-27 15:45:00,5231.099,5237.051,5229.825,5235.591,1014,0
2026-02-27 15:50:00,5235.677,5243.487,5232.215,5234.45,1441,0
2026-02-27 15:55:00,5234.454,5246.401,5234.035,5239.359,1413,0
2026-02-27 16:00:00,5239.439,5245.673,5233.85,5243.898,1361,0
2026-02-27 16:05:00,5244.086,5246.075,5240.375,5244.288,1196,0
2026-02-27 16:10:00,5243.977,5255.743,5243.853,5253.617,1704,0
2026-02-27 16:15:00,5253.542,5257.624,5249.955,5250.474,1190,0
2026-02-27 16:20:00,5250.394,5250.395,5221.887,5229.841,2567,0
2026-02-27 16:25:00,5229.674,5235.549,5226.908,5234.34,2065,0
2026-02-27 16:30:00,5234.082,5238.442,5229.926,5232.496,1705,0
2026-02-27 16:35:00,5232.624,5237.901,5229.279,5235.611,1572,0
2026-02-27 16:40:00,5235.655,5238.019,5232.869,5235.415,1224,0
2026-02-27 16:45:00,5235.573,5237.203,5231.73,5234.543,1185,0
2026-02-27 16:50:00,5234.458,5237.972,5229.983,5231.481,1286,0
2026-02-27 16:55:00,5231.565,5232.932,5228.636,5229.106,1090,0
2026-02-27 17:00:00,5229.185,5233.624,5226.062,5232.443,1239,0
2026-02-27 17:05:00,5232.354,5234.927,5230.727,5232.989,1054,0
2026-02-27 17:10:00,5232.936,5235.798,5228.852,5231.11,987,0
2026-02-27 17:15:00,5231.025,5232.294,5227.346,5228.132,917,0
2026-02-27 17:20:00,5228.119,5230.556,5223.582,5227.924,1171,0
2026-02-27 17:25:00,5228.129,5231.956,5227.511,5228.873,1050,0
2026-02-27 17:30:00,5228.773,5230.389,5220.583,5228.357,1753,0
2026-02-27 17:35:00,5228.246,5229.683,5223.795,5228.749,1168,0
2026-02-27 17:40:00,5228.715,5236.789,5228.209,5234.634,1211,0
2026-02-27 17:45:00,5234.312,5236.788,5233.322,5236.129,864,0
2026-02-27 17:50:00,5236.34,5236.913,5232.173,5234.569,882,0
2026-02-27 17:55:00,5234.898,5235.462,5232.417,5234.421,732,0
2026-02-27 18:00:00,5234.512,5238.294,5233.773,5236.143,742,0
2026-02-27 18:05:00,5235.834,5237.171,5233.398,5235.143,726,0
2026-02-27 18:10:00,5235.067,5236.062,5233.389,5233.62,696,0
2026-02-27 18:15:00,5233.544,5234.374,5231.999,5232.707,797,0
2026-02-27 18:20:00,5232.909,5233.815,5226.167,5228.23,1256,0
2026-02-27 18:25:00,5228.141,5232.392,5222.637,5230.256,1397,0
2026-02-27 18:30:00,5230.342,5232.427,5226.686,5228.709,1043,0
2026-02-27 18:35:00,5228.778,5231.965,5228.195,5231.035,893,0
